Date,USDINR_Spot,EURINR_Spot,USDINR_Futures,EURINR_Futures,VIX
2017-03-07,66.625,70.3995,66.84,70.79,11.45
2017-03-08,66.765,70.377,66.89,70.71,11.86
2017-03-09,66.69,70.5385,66.87,70.71,12.3
2017-03-10,66.555,71.0275,66.72,70.87,11.66
2017-03-14,65.775,69.7475,65.96,70.23,12.3
2017-03-15,65.63,70.4505,65.81,70.02,11.63
2017-03-16,65.385,70.3935,65.53,70.36,11.21
2017-03-17,65.475,70.307,65.57,70.5,11.28
2017-03-20,65.345,70.174,65.44,70.41,11.34
2017-03-21,65.345,70.644,65.31,70.59,12.47
2017-03-22,65.455,70.6715,65.52,70.72,12.81
2017-03-23,65.455,70.58,65.56,70.78,13.12
2017-03-24,65.425,70.6525,65.41,70.69,12.96
2017-03-27,64.995,70.614,65.08,70.73,12.5
2017-03-29,64.875,69.851,64.96,70.11,11.42
2017-03-30,64.86,69.238,65.09,70.07,11.54
2017-03-31,64.86,69.0955,65.08,69.66,12.37
2017-04-03,64.985,69.3295,65.23,69.61,12.38
2017-04-05,64.875,69.1795,65.09,69.54,12.89
2017-04-06,64.606,68.7695,64.73,69.14,12.39
2017-04-07,64.27,68.062,64.41,68.55,12.87
2017-04-10,64.605,68.459,64.71,68.53,14.05
2017-04-11,64.555,68.4445,64.63,68.68,15.07
2017-04-12,64.69,68.9985,64.77,68.76,15.77
2017-04-13,64.445,68.402,64.5,68.7,15.96
2017-04-17,64.48,68.629,64.58,68.72,14.66
2017-04-18,64.605,69.328,64.68,69.08,14.42
2017-04-19,64.665,69.2625,64.64,69.36,14.93
2017-04-20,64.62,69.2565,64.61,69.46,14.15
2017-04-21,64.65,69.3565,64.64,69.16,14.63
2017-04-24,64.49,70.0845,64.46,70.0,10.84
2017-04-25,64.33,70.287,64.29,69.98,10.76
2017-04-26,64.13,69.924,64.0,70.04,10.85
2017-04-27,64.115,69.7125,64.39,70.28,10.36
2017-04-28,64.29,70.0565,64.53,70.64,10.82
2017-05-02,64.165,70.1325,64.45,70.44,10.59
2017-05-03,64.165,69.847,64.36,70.31,10.68
2017-05-04,64.215,70.537,64.38,70.45,10.46
2017-05-05,64.315,70.7305,64.54,70.83,10.57
2017-05-08,64.36,70.307,64.48,70.66,9.77
2017-05-09,64.68,70.333,64.8,70.69,9.96
2017-05-11,64.405,69.9535,64.51,70.19,10.6
2017-05-12,64.243,70.224,64.45,70.16,10.4
2017-05-15,64.065,70.3115,64.19,70.5,10.42
2017-05-16,64.045,70.978,64.19,71.05,10.65
2017-05-17,64.13,71.5595,64.24,71.38,15.59
2017-05-18,64.88,72.036,64.93,72.33,14.66
2017-05-19,64.565,72.358,64.71,72.28,12.04
2017-05-22,64.51,72.493,64.59,72.59,10.93
2017-05-23,64.895,72.5755,64.91,72.94,10.72
2017-05-24,64.77,72.6655,64.78,72.47,10.02
2017-05-25,64.555,72.3665,64.64,72.48,9.99
2017-05-26,64.51,72.1415,64.45,72.28,9.81
2017-05-29,64.54,72.0525,64.56,72.14,9.81
2017-05-30,64.635,72.3005,64.88,72.44,10.38
2017-05-31,64.51,72.532,64.73,72.66,10.41
2017-06-01,64.478,72.3,64.7,72.71,9.89
2017-06-02,64.415,72.673,64.64,72.59,9.75
2017-06-05,64.35,72.4225,64.55,72.64,10.07
2017-06-06,64.43,72.661,64.61,72.73,10.45
2017-06-07,64.435,72.5345,64.5,72.39,10.39
2017-06-08,64.25,72.05,64.39,72.45,10.16
2017-06-09,64.245,71.9255,64.4,72.09,10.7
2017-06-12,64.48,72.2365,64.58,72.53,11.46
2017-06-13,64.345,72.134,64.48,72.33,10.42
2017-06-14,64.235,72.0585,64.41,72.23,10.64
2017-06-15,64.565,71.9575,64.59,72.14,10.9
2017-06-16,64.465,72.185,64.51,72.14,10.38
2017-06-19,64.495,71.9055,64.49,72.33,10.37
2017-06-20,64.54,71.862,64.55,72.03,10.86
2017-06-21,64.53,72.0675,64.57,72.03,10.75
2017-06-22,64.605,72.051,64.61,72.17,10.48
2017-06-23,64.505,72.207,64.53,72.08,10.02
2017-06-27,64.475,73.1085,64.53,72.7,11.06
2017-06-28,64.525,73.4165,64.53,73.38,10.03
2017-06-29,64.66,73.974,64.85,74.01,11.44
2017-06-30,64.62,73.835,64.82,74.01,11.18
2017-07-03,64.845,73.693,65.09,74.06,11.22
2017-07-04,64.79,73.5075,64.94,73.75,11.22
2017-07-05,64.8,73.561,64.99,73.7,11.07
2017-07-06,64.725,73.9355,64.95,73.92,12.54
2017-07-07,64.625,73.679,64.75,73.97,11.19
2017-07-10,64.475,73.4985,64.69,73.75,11.11
2017-07-11,64.565,74.043,64.72,73.83,10.89
2017-07-12,64.475,73.5785,64.69,74.18,10.3
2017-07-13,64.46,73.4745,64.55,73.55,9.9
2017-07-14,64.424,73.8875,64.55,73.7,9.51
2017-07-17,64.345,73.8585,64.45,73.92,9.82
2017-07-18,64.316,74.314,64.42,74.45,9.89
2017-07-19,64.27,74.01,64.38,74.24,9.79
2017-07-20,64.375,74.8715,64.48,74.22,9.58
2017-07-21,64.385,75.0925,64.36,74.96,9.36
2017-07-24,64.395,74.9685,64.37,74.98,9.43
2017-07-25,64.385,74.989,64.42,75.08,9.43
2017-07-26,64.355,75.514,64.39,74.97,9.6
2017-07-27,64.125,74.8755,64.12,75.21,10.11
2017-07-28,64.115,75.348,64.4,75.51,10.29
2017-07-31,64.2,76.0255,64.41,75.64,10.26
2017-08-01,64.095,75.642,64.28,76.02,10.09
2017-08-02,63.635,75.4455,63.85,75.63,10.28
2017-08-03,63.705,75.6175,63.88,75.7,10.44
2017-08-04,63.675,74.958,63.78,75.78,10.03
2017-08-07,63.84,75.3025,63.99,75.6,9.93
2017-08-08,63.692,74.8575,63.8,75.44,10.96
2017-08-09,63.86,75.093,63.99,75.17,11.11
2017-08-10,64.095,75.4525,64.17,75.25,16.04
2017-08-11,64.14,75.817,64.26,75.65,15.51
2017-08-14,64.09,75.498,64.22,75.77,12.33
2017-08-16,64.17,75.509,64.23,75.22,11.74
2017-08-18,64.095,75.3885,64.21,75.46,14.26
2017-08-21,64.11,75.746,64.19,75.51,13.19
2017-08-22,64.072,75.362,64.17,75.45,11.35
2017-08-23,64.045,75.621,64.13,75.6,12.25
2017-08-24,64.045,75.5665,64.03,75.51,12.23
2017-08-28,63.905,76.552,63.91,76.24,11.32
2017-08-29,64.015,76.642,64.02,76.75,11.7
2017-08-30,63.99,76.0455,64.19,76.74,11.22
2017-08-31,63.935,76.1465,64.08,76.01,10.59
2017-09-01,64.025,75.9275,64.19,76.54,10.13
2017-09-04,64.04,76.182,64.22,76.53,10.13
2017-09-05,64.105,76.3745,64.28,76.47,12.23
2017-09-06,64.06,76.3405,64.27,76.69,11.63
2017-09-07,64.015,76.965,64.15,76.9,11.55
2017-09-08,63.785,76.765,63.92,77.12,12.12
2017-09-11,63.935,76.4215,64.03,76.96,10.73
2017-09-12,64.031,76.6225,64.15,76.61,10.58
2017-09-13,64.01,76.0855,64.09,76.84,10.5
2017-09-14,64.123,76.4275,64.19,76.35,10.44
2017-09-15,64.11,76.5665,64.17,76.73,10.17
2017-09-18,64.158,76.6945,64.19,76.82,10.15
2017-09-19,64.3,77.1215,64.39,77.14,10.18
2017-09-20,64.293,76.4635,64.34,77.24,9.78
2017-09-21,64.81,77.396,64.85,77.16,9.67
2017-09-22,64.795,77.417,64.83,77.59,9.59
2017-09-25,65.127,77.163,65.17,77.39,10.21
2017-09-26,65.46,77.197,65.43,77.15,10.17
2017-09-27,65.715,77.1825,65.69,77.37,9.87
2017-09-28,65.47,77.163,65.74,77.52,9.55
2017-09-29,65.31,77.157,65.51,77.48,9.51
2017-10-03,65.485,76.906,65.71,77.31,9.51
2017-10-04,65.03,76.4785,65.19,76.83,9.63
2017-10-05,65.145,76.2915,65.3,76.74,9.19
2017-10-06,65.4,76.7405,65.55,76.83,9.65
2017-10-09,65.355,76.73,65.55,77.03,10.33
2017-10-10,65.25,77.0375,65.42,77.13,10.08
2017-10-11,65.16,77.273,65.29,77.25,9.85
2017-10-12,65.06,76.969,65.22,77.4,9.91
2017-10-13,64.7,76.4945,65.03,76.92,9.61
2017-10-16,64.7,76.3235,64.81,76.58,9.91
2017-10-17,65.03,76.514,65.05,76.55,10.31
2017-10-18,65.055,76.684,65.11,76.55,10.07
2017-10-19,64.995,77.032,65.06,77.08,10.05
2017-10-23,65.023,76.395,65.05,76.4,11.07
2017-10-24,65.09,76.5525,65.11,76.62,11.16
2017-10-25,64.925,76.696,64.94,76.5,11.23
2017-10-26,64.84,75.542,64.84,76.56,11.3
2017-10-27,65.04,75.5115,65.09,75.68,9.8
2017-10-30,64.86,75.5685,65.07,75.84,10.5
2017-10-31,64.75,75.4075,64.99,75.71,10.18
2017-11-01,64.565,75.018,64.82,75.55,10.2
2017-11-02,64.575,75.2815,64.81,75.61,9.93
2017-11-03,64.56,74.9475,64.73,75.5,9.14
2017-11-06,64.625,75.0295,64.86,75.34,9.4
2017-11-07,65.06,75.3815,65.2,75.47,9.89
2017-11-08,64.92,75.278,65.12,75.64,9.78
2017-11-09,64.975,75.641,65.09,75.7,10.5
2017-11-10,65.19,76.044,65.31,76.12,11.29
2017-11-13,65.44,76.3455,65.56,76.4,11.5
2017-11-14,65.41,77.171,65.54,76.85,11.59
2017-11-15,65.27,76.9635,65.33,77.39,13.13
2017-11-16,65.295,76.8525,65.38,76.92,11.76
2017-11-17,65.015,76.685,65.11,76.87,11.43
2017-11-20,65.1,76.3785,65.15,76.79,10.65
2017-11-21,64.88,76.156,64.94,76.17,9.73
2017-11-22,64.88,76.701,64.97,76.34,9.88
2017-11-23,64.57,76.5255,64.61,76.53,9.88
2017-11-24,64.68,77.1665,64.71,76.75,9.67
2017-11-27,64.477,76.715,64.53,77.0,9.87
2017-11-28,64.41,76.2715,64.42,76.7,10.03
2017-11-29,64.36,76.2505,64.52,76.48,10.7
2017-11-30,64.49,76.769,64.65,76.59,11.28
2017-12-04,64.38,76.3935,64.55,76.58,11.68
2017-12-05,64.36,76.112,64.55,76.69,11.33
2017-12-06,64.53,76.1195,64.65,76.51,11.02
2017-12-07,64.57,76.0185,64.69,76.28,10.16
2017-12-08,64.48,75.8575,64.57,75.88,9.58
2017-12-11,64.355,75.7395,64.47,76.11,9.34
2017-12-12,64.41,75.6305,64.51,76.05,9.92
2017-12-13,64.46,76.2335,64.53,75.9,10.18
2017-12-14,64.34,75.7795,64.42,76.28,10.49
2017-12-15,64.08,75.3195,64.14,75.82,9.42
2017-12-18,64.21,75.649,64.28,75.87,9.53
2017-12-19,64.06,75.847,64.09,75.73,10.03
2017-12-20,64.115,76.114,64.14,76.0,9.72
2017-12-21,64.02,76.014,64.07,76.09,9.62
2017-12-22,64.02,75.9185,64.06,75.94,9.9
2017-12-26,64.05,75.954,64.09,76.0,10.25
2017-12-27,64.12,76.226,64.16,76.23,10.47
2017-12-28,64.08,76.531,64.28,76.8,10.18
2017-12-29,63.84,76.595,64.06,76.83,11.04
2018-01-01,63.68,76.4795,63.88,76.81,11.04
2018-01-02,63.46,76.5265,63.66,76.89,9.77
2018-01-03,63.505,76.3015,63.7,76.64,9.15
2018-01-04,63.4,76.511,63.56,76.7,9.22
2018-01-05,63.34,76.198,63.52,76.64,9.22
2018-01-08,63.475,75.9605,63.6,76.4,9.52
2018-01-09,63.67,76.003,63.85,76.23,10.08
2018-01-10,63.63,76.0185,63.73,76.53,9.82
2018-01-11,63.69,76.6315,63.77,76.25,9.88
2018-01-12,63.61,77.5215,63.73,77.31,10.16
2018-01-15,63.515,77.8885,63.57,77.99,10.16
2018-01-16,64.02,78.492,64.14,78.34,11.66
2018-01-17,63.885,77.8505,63.97,78.24,11.91
2018-01-18,63.87,78.167,63.9,78.19,12.22
2018-01-19,63.83,78.01,63.89,78.39,11.27
2018-01-22,63.89,78.342,63.91,78.36,11.03
2018-01-23,63.76,78.418,63.83,78.2,11.1
2018-01-24,63.66,78.989,63.67,78.53,11.47
2018-01-25,63.515,78.7365,63.55,78.92,11.58
2018-01-29,63.6,78.753,63.55,78.87,13.84
2018-01-30,63.69,78.988,63.84,79.41,14.79
2018-01-31,63.55,78.9355,63.79,79.5,13.54
2018-02-01,63.98,80.039,64.14,79.82,13.47
2018-02-02,64.13,79.916,64.24,80.35,17.31
2018-02-05,64.14,79.3255,64.25,80.13,37.32
2018-02-06,64.23,79.4975,64.4,79.97,29.98
2018-02-07,64.28,78.8395,64.44,79.63,27.73
2018-02-08,64.3,78.748,64.4,78.89,33.46
2018-02-09,64.375,78.763,64.53,79.12,29.06
2018-02-12,64.28,79.013,64.43,79.11,25.61
2018-02-14,64.1,79.8045,64.19,79.33,19.26
2018-02-15,63.9,79.913,63.99,79.89,19.13
2018-02-16,64.215,79.665,64.27,80.26,19.46
2018-02-20,64.86,80.0245,64.84,80.05,20.6
2018-02-21,64.805,79.6065,64.82,79.9,20.02
2018-02-22,64.975,80.1175,65.06,79.95,18.72
2018-02-23,64.71,79.5515,64.73,79.61,16.49
2018-02-26,64.77,79.78,64.66,79.7,15.8
2018-02-27,64.92,79.4165,65.08,80.33,18.59
2018-02-28,65.21,79.517,65.31,79.94,19.85
2018-03-01,65.23,80.0205,65.38,79.77,22.47
2018-03-05,65.025,80.215,65.3,80.47,18.73
2018-03-06,64.905,80.508,65.16,80.61,18.36
2018-03-07,64.88,80.5225,65.04,80.9,17.76
2018-03-08,65.105,80.157,65.25,80.8,16.54
2018-03-09,65.125,80.1495,65.3,80.35,14.64
2018-03-12,64.985,80.159,65.17,80.27,15.78
2018-03-13,64.855,80.3555,64.99,80.2,16.35
2018-03-14,64.84,80.1875,64.94,80.42,17.23
2018-03-15,64.99,79.967,65.0,80.35,16.59
2018-03-16,64.99,79.8695,65.02,80.17,15.8
2018-03-19,65.22,80.4485,65.22,80.15,19.02
2018-03-20,65.21,79.83,65.27,80.35,18.2
2018-03-21,65.18,80.419,65.26,80.14,17.86
2018-03-22,65.105,80.092,65.13,80.23,23.34
2018-03-23,64.99,80.2825,65.02,80.19,24.87
2018-03-26,64.825,80.6585,64.91,80.26,21.03
2018-03-27,64.945,80.551,65.12,80.91,22.5
2018-03-28,65.16,80.199,65.36,81.11,22.87
2018-04-03,65.0,79.7585,65.19,80.24,21.1
2018-04-04,65.045,79.8625,65.33,80.39,20.06
2018-04-05,64.89,79.4255,65.1,80.0,18.94
2018-04-06,64.93,79.7535,65.09,79.76,21.49
2018-04-09,64.955,80.0275,65.14,80.03,21.77
2018-04-10,64.95,80.2525,65.09,80.3,20.47
2018-04-11,65.26,80.707,65.37,80.96,20.24
2018-04-12,65.29,80.483,65.36,80.71,18.49
2018-04-13,65.255,80.466,65.29,80.46,17.41
2018-04-16,65.47,81.0485,65.56,81.07,16.56
2018-04-17,65.68,81.2495,65.69,81.34,15.25
2018-04-18,65.72,81.3185,65.69,81.31,15.6
2018-04-19,65.87,81.3235,65.8,81.39,15.96
2018-04-20,66.21,81.3585,66.08,81.33,16.88
2018-04-23,66.53,81.2265,66.47,81.32,16.34
2018-04-24,66.41,81.2395,66.37,81.11,18.02
2018-04-25,66.92,81.3815,66.7,81.43,17.84
2018-04-26,66.805,80.8545,66.96,81.76,16.24
2018-04-27,66.62,80.8105,66.89,81.02,15.41
2018-05-02,66.69,79.7015,66.86,80.4,15.97
2018-05-03,66.67,79.927,66.82,80.16,15.9
2018-05-04,66.82,79.9165,67.07,80.39,14.77
2018-05-07,67.14,80.048,67.31,80.34,14.75
2018-05-08,67.13,79.646,67.23,79.92,14.71
2018-05-09,67.35,79.813,67.42,80.19,13.42
2018-05-10,67.245,80.1225,67.44,80.23,13.23
2018-05-11,67.36,80.4545,67.44,80.58,12.65
2018-05-14,67.56,80.5785,67.66,81.16,12.93
2018-05-15,68.08,80.5895,68.19,81.18,14.63
2018-05-16,67.775,80.0255,67.89,80.12,13.42
2018-05-17,67.765,79.922,67.78,79.98,13.43
2018-05-18,67.99,80.075,68.08,80.24,13.42
2018-05-21,68.115,80.318,68.18,80.16,13.08
2018-05-22,68.02,80.1205,68.08,80.44,13.22
2018-05-23,68.37,79.9655,68.47,80.19,12.58
2018-05-24,68.34,80.091,68.36,80.07,12.53
2018-05-25,67.73,78.919,67.77,79.32,13.22
2018-05-28,67.4,78.342,67.4,78.55,13.22
2018-05-29,67.84,78.287,67.82,78.7,17.02
2018-05-30,67.44,78.655,67.64,78.83,14.94
2018-05-31,67.43,78.839,67.62,79.17,15.43
2018-06-01,66.995,78.1195,67.26,78.84,13.46
2018-06-04,67.07,78.462,67.29,79.02,12.74
2018-06-05,67.1,78.6275,67.32,78.78,12.4
2018-06-06,66.84,78.694,67.08,79.08,11.64
2018-06-07,67.42,79.549,67.24,79.61,12.13
2018-06-08,67.53,79.4695,67.73,79.61,12.18
2018-06-11,67.47,79.5065,67.56,79.72,12.35
2018-06-12,67.48,79.2555,67.59,79.74,12.34
2018-06-13,67.645,79.7605,67.74,79.75,12.94
2018-06-14,67.69,78.3105,67.74,80.16,12.12
2018-06-15,68.06,79.0105,68.09,78.97,11.98
2018-06-18,68.04,79.0825,68.06,79.17,12.31
2018-06-19,68.31,79.1715,68.39,79.03,13.35
2018-06-20,68.06,78.759,68.13,78.83,12.79
2018-06-21,67.945,78.8365,68.04,78.57,14.64
2018-06-22,67.87,79.116,67.83,79.0,13.77
2018-06-25,68.115,79.7215,68.13,79.53,17.33
2018-06-26,68.37,79.634,68.23,79.65,15.92
2018-06-27,68.64,79.303,68.52,79.87,17.91
2018-06-28,68.84,79.641,69.0,80.12,16.85
2018-06-29,68.46,79.9955,68.72,80.22,16.09
2018-07-02,68.72,79.987,68.98,80.4,15.6
2018-07-03,68.55,79.9085,68.81,80.3,16.14
2018-07-04,68.69,80.0685,68.94,80.37,16.14
2018-07-05,68.88,80.5275,69.1,80.91,14.97
2018-07-06,68.805,80.8255,69.05,80.99,13.37
2018-07-09,68.66,80.6825,68.86,81.2,12.69
2018-07-10,68.755,80.7455,68.98,80.79,12.64
2018-07-11,68.73,80.2355,68.93,80.85,13.63
2018-07-12,68.52,79.98,68.67,80.15,12.58
2018-07-13,68.5,80.046,68.6,79.86,12.18
2018-07-16,68.55,80.272,68.69,80.58,12.83
2018-07-17,68.43,79.7965,68.52,80.36,12.06
2018-07-18,68.625,79.8655,68.68,79.9,12.1
2018-07-19,69.02,80.36,69.1,80.14,12.87
2018-07-20,68.74,80.5635,68.92,80.35,12.86
2018-07-23,68.845,80.4935,68.88,80.7,12.62
2018-07-24,68.947,80.572,68.93,80.73,12.41
2018-07-25,68.73,80.61,68.81,80.48,12.29
2018-07-26,68.66,79.9375,68.68,80.44,12.14
2018-07-27,68.605,79.9765,68.7,79.98,13.03
2018-07-30,68.605,80.309,68.88,80.65,14.26
2018-07-31,68.46,80.04,68.79,80.9,12.83
2018-08-01,68.35,79.696,68.67,80.42,13.15
2018-08-02,68.625,79.4955,68.89,80.18,12.19
2018-08-03,68.545,79.2895,68.86,79.99,11.64
2018-08-06,68.83,79.523,69.04,79.81,11.27
2018-08-07,68.63,79.604,68.85,79.99,10.93
2018-08-08,68.66,79.7215,68.8,79.89,10.85
2018-08-09,68.76,79.2595,68.81,79.88,11.27
2018-08-10,68.89,78.6105,68.99,79.22,13.16
2018-08-13,70.02,79.886,69.99,79.73,14.78
2018-08-14,69.96,79.3625,69.99,79.89,13.31
2018-08-16,70.09,79.7415,70.31,80.02,13.45
2018-08-20,69.82,80.164,69.86,79.79,12.49
2018-08-21,69.86,80.835,69.94,80.59,12.86
2018-08-23,70.105,80.8975,70.14,81.24,12.41
2018-08-24,69.97,81.3195,69.94,81.03,11.99
2018-08-27,70.165,81.939,70.15,81.5,12.16
2018-08-28,70.1,81.982,70.12,82.06,12.5
2018-08-29,70.535,82.582,70.5,82.34,12.25
2018-08-30,70.745,82.563,70.95,83.06,13.53
2018-08-31,71.005,82.387,71.19,83.06,12.86
2018-09-03,71.215,82.78,71.34,82.95,12.86
2018-09-04,71.585,82.91,71.7,82.99,13.16
2018-09-05,71.755,83.451,71.91,83.42,13.91
2018-09-06,71.95,83.62,72.13,83.97,14.65
2018-09-07,71.79,82.939,71.86,83.58,14.88
2018-09-10,72.455,84.0045,72.55,84.08,14.16
2018-09-11,72.64,84.313,72.82,84.44,13.22
2018-09-12,72.16,83.893,72.29,83.79,13.14
2018-09-14,71.88,83.6,71.95,84.24,12.07
2018-09-17,72.54,84.752,72.55,84.65,13.68
2018-09-18,72.71,84.838,72.93,85.22,12.79
2018-09-19,72.36,84.466,72.46,84.73,11.75
2018-09-21,72.24,84.882,72.17,84.94,11.68
2018-09-24,72.67,85.3725,72.62,85.48,12.2
2018-09-25,72.685,85.565,72.7,85.58,12.42
2018-09-26,72.6,85.225,72.72,85.54,12.89
2018-09-27,72.57,84.4825,72.88,85.56,12.41
2018-09-28,72.51,84.177,72.76,84.45,12.12
2018-10-01,72.925,84.4325,73.15,85.12,12.0
2018-10-03,73.345,84.1855,73.59,85.15,11.61
2018-10-04,73.63,84.781,73.89,85.15,14.22
2018-10-05,73.77,85.0125,74.01,85.28,14.82
2018-10-08,74.065,85.1155,74.25,85.33,15.69
2018-10-09,74.34,85.4205,74.5,85.42,15.95
2018-10-10,74.25,85.536,74.38,85.66,22.96
2018-10-11,74.05,85.854,74.22,86.0,24.98
2018-10-12,73.61,85.096,73.7,85.48,21.31
2018-10-15,73.77,85.392,73.92,85.81,21.3
2018-10-16,73.465,85.015,73.62,85.34,17.62
2018-10-17,73.6,84.621,73.68,85.12,17.4
2018-10-19,73.375,84.471,73.39,84.23,19.89
2018-10-22,73.56,84.316,73.57,84.66,19.64
2018-10-23,73.55,84.35,73.59,84.41,20.71
2018-10-24,73.23,83.405,73.14,83.45,25.23
2018-10-25,73.23,83.28,73.26,83.56,24.22
2018-10-26,73.46,83.775,73.4,83.3,24.16
2018-10-29,73.4,83.465,73.42,83.69,24.7
2018-10-30,73.68,83.571,73.93,84.11,23.35
2018-10-31,73.96,83.637,74.2,84.34,21.23
2018-11-01,73.455,83.784,73.68,84.01,19.34
2018-11-02,72.44,82.467,72.64,83.35,19.51
2018-11-05,73.08,83.349,73.25,83.52,19.96
2018-11-06,72.955,83.345,73.14,83.52,19.91
2018-11-07,72.45,82.755,72.62,83.51,16.36
2018-11-09,72.48,82.143,72.64,82.52,17.36
2018-11-12,72.86,81.721,73.01,82.3,20.45
2018-11-13,72.615,81.969,72.75,81.92,20.02
2018-11-14,72.31,81.762,72.41,81.69,21.25
2018-11-15,71.915,81.445,72.05,81.55,19.98
2018-11-16,71.98,82.181,71.99,81.61,18.14
2018-11-19,71.61,81.995,71.63,81.88,20.1
2018-11-20,71.43,81.205,71.48,81.77,22.48
2018-11-22,70.69,80.63,70.81,80.91,22.48
2018-11-26,70.82,80.199,70.82,80.55,18.9
2018-11-27,70.785,79.896,70.78,80.16,19.02
2018-11-28,70.64,80.278,70.69,79.88,18.49
2018-11-29,69.78,79.475,70.1,79.79,18.79
2018-11-30,69.65,78.798,69.85,79.65,18.07
2018-12-03,70.44,79.952,70.63,80.19,16.44
2018-12-04,70.53,79.998,70.69,80.83,20.74
2018-12-05,70.56,80.032,70.66,80.38,20.74
2018-12-06,70.85,80.573,70.95,80.58,21.19
2018-12-07,70.86,80.599,70.9,80.78,23.23
2018-12-10,72.52,82.335,71.5,81.75,22.64
2018-12-11,72.291,81.785,72.03,82.15,21.76
2018-12-12,71.84,81.656,72.11,81.86,21.46
2018-12-13,71.53,81.254,71.8,81.81,20.65
2018-12-14,71.92,81.316,72.06,81.55,21.63
2018-12-17,71.61,81.237,71.62,81.31,24.52
2018-12-18,70.62,80.22,70.65,80.61,25.58
2018-12-19,70.279,79.923,70.43,80.45,25.58
2018-12-20,69.98,80.066,69.79,80.2,28.38
2018-12-21,70.14,79.752,70.16,80.19,30.11
2018-12-24,70.105,79.907,70.15,80.04,36.07
2018-12-26,70.07,79.525,70.0,79.77,30.41
2018-12-27,70.361,80.396,70.33,80.02,29.96
2018-12-28,69.933,79.998,70.16,80.67,28.34
2018-12-31,69.57,79.778,69.94,80.29,25.42
2019-01-01,69.453,79.601,69.72,80.2,25.42
2019-01-02,70.0,79.371,70.36,80.61,23.22
2019-01-03,70.11,79.858,70.32,80.05,25.45
2019-01-04,69.55,79.227,69.87,79.88,21.38
2019-01-07,69.803,80.067,69.82,80.03,21.4
2019-01-08,70.14,80.229,70.36,80.66,20.47
2019-01-09,70.56,81.422,70.64,81.02,19.98
2019-01-10,70.42,80.957,70.54,81.46,19.5
2019-01-11,70.399,80.707,70.6,81.46,18.19
2019-01-14,70.76,81.179,71.0,81.47,19.07
2019-01-15,71.1,81.121,71.14,81.42,18.6
2019-01-16,70.98,80.885,71.32,81.39,19.04
2019-01-17,71.05,80.943,71.09,81.1,18.06
2019-01-18,71.21,80.89,71.23,81.3,17.8
2019-01-21,71.188,80.886,71.33,81.19,17.8
2019-01-22,71.26,80.926,71.49,81.26,20.8
2019-01-23,71.19,81.003,71.38,81.16,19.52
2019-01-24,71.0,80.254,71.13,80.71,18.89
2019-01-25,70.9,80.85,71.21,80.78,17.42
2019-01-28,71.07,81.186,71.12,81.25,18.87
2019-01-29,71.39,81.587,71.09,81.32,19.13
2019-01-30,71.235,81.739,71.34,81.7,17.66
2019-01-31,70.96,81.209,71.29,82.04,16.57
2019-02-01,71.435,81.804,71.45,82.12,16.14
2019-02-04,71.71,82.003,71.98,82.56,15.73
2019-02-05,71.53,81.619,71.74,82.06,15.57
2019-02-06,71.55,81.269,71.72,81.84,15.38
2019-02-07,71.3,80.871,71.56,81.26,16.37
2019-02-08,71.175,80.61,71.43,81.13,15.72
2019-02-11,71.14,80.199,71.3,80.77,15.97
2019-02-12,70.535,79.868,70.87,80.09,15.43
2019-02-13,70.875,79.8,70.95,80.42,15.65
2019-02-14,71.02,80.199,71.21,80.41,16.22
2019-02-15,71.33,80.542,71.32,80.5,14.91
2019-02-18,71.387,80.705,71.43,80.98,14.91
2019-02-20,71.01,80.479,71.19,80.76,14.02
2019-02-21,71.165,80.641,71.25,80.89,14.46
2019-02-22,71.035,80.544,71.16,80.78,13.51
2019-02-25,70.834,80.435,71.01,80.73,14.85
2019-02-26,70.96,80.905,71.1,80.75,15.17
2019-02-27,71.2,80.936,71.53,81.73,14.7
2019-02-28,70.84,80.534,71.09,81.37,14.78
2019-03-01,71.0,80.744,71.13,81.08,13.57
2019-03-05,70.49,79.691,70.68,80.24,14.74
2019-03-06,70.08,79.214,70.47,79.85,15.74
2019-03-07,70.116,78.449,70.15,79.57,16.59
2019-03-08,70.012,78.66,70.26,78.96,16.05
2019-03-11,69.85,78.548,70.02,78.88,14.33
2019-03-12,69.625,78.566,69.83,78.8,13.77
2019-03-13,69.529,78.717,69.65,78.81,13.41
2019-03-14,69.365,78.391,69.46,78.67,13.5
2019-03-15,68.963,78.097,69.23,78.47,12.88
2019-03-18,68.625,77.788,68.62,78.03,13.1
2019-03-19,69.015,78.319,69.05,78.52,13.56
2019-03-20,68.79,78.484,68.87,78.27,13.91
2019-03-22,69.17,78.241,69.01,78.09,16.48
2019-03-25,68.89,77.91,68.98,78.06,16.33
2019-03-26,68.996,77.705,68.88,78.02,14.68
2019-03-27,69.1,77.671,68.9,77.6,15.15
2019-03-28,69.19,77.652,69.55,78.42,14.43
2019-03-29,69.185,77.599,69.51,78.3,13.71
2019-04-02,68.92,77.2,69.28,77.8,13.36
2019-04-03,68.45,76.885,68.94,77.76,13.74
2019-04-04,68.98,77.384,69.4,78.08,13.58
2019-04-05,69.17,77.556,69.48,78.19,12.82
2019-04-08,69.555,78.306,69.83,78.72,13.18
2019-04-09,69.28,78.012,69.5,78.54,14.28
2019-04-10,69.15,77.942,69.38,78.41,13.3
